user_name,pubtime,type,content,trans_num,comment_num,like_num,location,wb_type,,,,,,
留下手印一串串,2020年08月12日00:25,0,今天是互相监督张李。早上电话把小李从床上抓起来的我晚上受到了反噬，被小李摁着头去洗澡了，干了一天的活，还搞PPT加班到晚上九点多，实在是累得够呛，还打破了待公司最晚记录；小李同志发明了拍照留一手，只要拍的不全就不知道自己吃了多少的神奇方法，而且认认真真的开始搞论文了；倒是吃到了挺好吃的大盘鸡拌面，应该算是面食里比较好吃的一种了；今天北京的暴雨已经提醒了七八条短信了，也不知道到底是个什么情况，希望明天能够顺顺利利的上班吧！ ,,1,,,原创,普通用户,,,,,
茕茕白粟,2020年08月12日00:25,0,说走就走的后果就是提着6，70斤的箱子，手臂酸胀的难受，膝盖背箱子磕青，脑子嗡嗡嗡的。把自己安顿下来后画了两张画，做了翻译，买了日用品，背了单词，跑了步。明天也要好好过！北京暴雨也影响不了我学习的心！ ,,,,,原创,,,,,,
且待小僧伸个脚,2020年08月12日00:26,0,听见外面的风声了，蹲一个明早不上班吧 ,,,,,原创,,,,,,
祝大猛的快乐生活,2020年08月12日00:27,0,#爱豆v力量# zkn#遇见美好# 晚安安喽我抵大宝宝今天北京暴雨在家里呆着不要出去了哦曾可妮@曾可妮Jenny-Z ,,10,12,,原创,,,,,,
从天上噼里啪啦掉一筐柯基,2020年08月12日00:27,0,张大仙 你别说 今天慈善赌王这一把差点把我急死我不明白为什么这个男人眼里时而闪着九头鸟buff的精光时而憨的让人难以置信不说了晚安各位兄dei 明天北京暴雨橙色预警 本社畜还要早点起划船去上班呢[冰雪奇缘雪宝][冰雪奇缘雪宝][冰雪奇缘雪宝] ,,56,14,,原创,个人认证,,,,,
-小Tina-,2020年08月12日00:27,0, 嗯 只有今年还没在长安街上被大雨给淋透过呢 静等 ,,3,1,,原创,个人认证,,,,,
北京人北京事儿,2020年08月12日00:27,0,#暴雨中坚守岗位的人#【所有人，明日#北京# 将有大到暴雨，速看这七条提示保安全！?北京市气象台11日傍晚发布暴雨黄色预警！预计O12日08时至13日08时 ，北京市将出现大雨到暴雨天气，局地大暴雨，部分地区可能出现小时雨强50毫米以上的强降水，山区及浅山区可能出现强降水诱发的中小河流洪水、山洪、地质灾害等次生灾害，城市低洼地区可能出现积水，请注意防范。 ,187,182,367,,原创,,,,,,
陶子桃子大桃子peachy,2020年08月12日00:27,0,想不起上次来南锣是什么时候了?和领导在工作时间逛景区 哈哈哈哈地安门的脏摊串串很高B格傍晚的鼓楼映着略粉的天空 很好看一路走过的小店都想吃?后海今晚的风有些燥热很开心的一下午准备迎接北京明天的大暴雨吧?? ,,6,1,,原创,普通用户,,,,,
小虎de大媛子mom,2020年08月12日00:27,0, 咱也不知道這雨能下多大 這一通宣傳啊 萬一就下個中雨 會不會很尷尬 2北京·复兴门 ,,,1,北京·复兴门,原创,普通用户,,,,,
一xuan儿,2020年08月12日00:27,0,北京明天暴雨预警，公司临时通知明天没什么事可以居家办公，可是我把自己的电脑都放在公司了，家里啥都没有只有一台手机于是我也临时决定今天不洗头了，也不早睡了，把要做的事都堆到明天吧，不然怕明天会闲死，我怎么会到这种地步。 ,,7,,,原创,普通用户,,,,,
黎糖先生,2020年08月12日00:28,0,何不一起等雨 2北京·新华联 ,,,1,北京·新华联,原创,普通用户,,,,,
做饭吧我饿了,2020年08月12日00:28,0,刚刚在路上，看到防汛办的人已经部署到位了，这将是一个不眠之夜 ,,4,5,,原创,普通用户,,,,,
关注北京大贝,2020年08月12日00:28,0, 这个北京暴雨预警好可怕，各种推送，然后跟家办公 2北京 ,4,8,31,北京,原创,个人认证,,,,,
金木子秀秀,2020年08月12日00:28,0,又是预警，又是防洪短信，连单位都发通知让联系12号的患者取消预约。 这么大的雨到底是多大啊！ ,,,,,原创,,,,,,
野生君君子_Chrisie,2020年08月12日00:28,0,北京暴雨的前一天，我的伞丢了，2年前在英国买的。凌晨我抱着渺茫的希望骑车回去找，还是无果。很难过。 ,,5,,,原创,普通用户,,,,,
FuckingFabulous,2020年08月12日00:29,0,2020 一切都很魔幻..... 2北京  ,1,1,,北京,原创,普通用户,,,,,
一抹绿茶色,2020年08月12日00:29,0, 想看看2020.8.12会下多大的雨…各种刷屏各种提示，各种注意安全。公园都关了？……甚至老公单位已经取消了明天上班?！就是疫情最严重也不打算给放假的单位，居然因为还没要来的一场雨？给他放假了？，真是不敢想，睡觉去了…… ,,,1,,原创,个人认证,,,,,
Carol小缘,2020年08月12日00:29,0,O今天16:00-16:30的时候 ，北京的雨??不要下的太大哦本农民工要返乡了 2北京 ,,2,3,北京,原创,普通用户,,,,,
智能小北8264,2020年08月12日00:29,0,因为北京下大暴雨，明天上午要趁早提前返京啦?回来给我妈做了饭，一起逛了街，体验了我妈美容美体的贵妇生活。?还去泡了久违的实体书店，不过这次竟然主要选的是菜谱?也仿佛回到小时候的每个暑假，夏日蝉鸣中趴在床上看了一整天的小说。?有假期休整几天还是好开心哒，仿佛是一个小暑假……不过工作的压力今天就已经感受到了。?回京继续搞事业吧！ 2秦皇岛 ,,,,秦皇岛,原创,,,,,,
Pitterpatterpitterpatter_,2020年08月12日00:29,0,看到北京暴雨预警还是好想问候一下你啊，不过这么晚又怕打扰你休息。想着想着就想起去年陪你去医院，正好赶上那天下大雨降温，拍完片子我们在医院附近压马路等结果，那天觉得我们真的好像一家人哦，如果能一直在一起就好了。可惜我还是过于理智，从来不肯为了别人改变自己本来的想法。于是现在只能在这里，写些乱七八糟的东西，怀念那时候在一起的日子。希望你一切都好。 ,,,,,原创,,,,,,
宇宙少女肉粒多,2020年08月12日00:30,0, 我司还是很棒哒！ ,,,,,原创,普通用户,,,,,
芥末泡芙ww,2020年08月12日00:30,0,没记错的话 去年有一次北京发布暴雨预警 结果闷了一天 一个雨点都没掉…… ,,,,,原创,,,,,,
麥姬爱cheese,2020年08月12日00:30,0,这一天预警信息就没停过，气氛烘托成这样了，得是多大的雨啊…希望不要内涝，不要有事，恶劣天气下生命财产全都平平安安??? ,,,,,原创,个人认证,,,,,
刘不丧,2020年08月12日00:30,0,还好，这回没租老房子的顶楼，不用担心明天下大雨漏雨了 ,,4,1,,原创,普通用户,,,,,
rakktozzz,2020年08月12日00:30,0,突发远程办公，快乐的摸鱼 2北京·领秀新硅谷 ,,,2,北京·领秀新硅谷,原创,普通用户,,,,,
我的星朋友,2020年08月12日00:31,0,#来和星星聊聊天# 听说北京今天大雨，有#陈情令# 那晚的雨大嘛？ 大家要跟我们忘机兄一样记得打伞噢～不行的话，咱们也是可以一起坐皮划艇的～  ,,4,18,,原创,普通用户,,,,,
夹心橙子bb,2020年08月12日00:31,0,全北京都在等暴雨明天可千万要给力 ,,,,,原创,普通用户,,,,,
汪藤馅儿,2020年08月12日00:32,0,也不想什么社会治安交通稳定人身安全了 赶紧给我下雨 明天一起来就像前几年北京大雨那样 把楼梯都给我淹喽 等不上班通知到凌晨的我们 只有这样明天才能不上班 ,,,,,原创,,,,,,
Hnyben-Lei,2020年08月12日00:32,0,看到通知说，明天在家办公。同事聊起雨势，担心会不会像前天晚上那么大。我才意识到，那晚我错过了一场暴雨。上周日从合肥到北京，已经十点多。想到周一早餐没着落，下午在盒马下单牛奶面包水果，把接收时间调到了晚上十点。即将抵达目的地的时候，接到骑手电话：抱歉，我没法儿把东西送到你手上了。我：怎么了？骑手：下暴雨了啊，我刚刚摔了一跤，送完团结湖那一单，我想着快了，结果水太深，我摔了，东西也全都泡到水里了。我：那你受伤了吗？骑手：爬起来就没事了，但是东西全都泡水里了。对不起。我：没事，人没事就行。东西明天再说吧。骑手：谢谢谢谢谢谢，实在抱歉，东西我这边给你操作拒收了，我要把东西送回盒马。我：可以明天再照着同样送吗？下单不是更麻烦？骑手：麻烦你重新下单更方便。我：好骑手：谢谢想起来有些愧疚，决定以后不在太晚的时候点外送，明天又是大雨。【雨骑手 ,,1,1,,原创,普通用户,,,,,
風舆潮汐-,2020年08月12日00:32,0,就很羡慕收到通知明天不去公司上班的网友，因为我工作群安静的要死 ,,,1,,原创,,,,,,
情思屿路,2020年08月12日00:32,0,气象台发布北京今天将有大到暴雨，你认为概率多大？ 你认为概率多大？ ,5,3,351,,原创,,,,,,
哪吒哪吒小哪吒,2020年08月12日00:32,0,期待大雨 2北京 ,,,,北京,原创,,,,,,
宇宇会很瘦哒,2020年08月12日00:33,0,公众号推了动物园和各个公园都临时关闭，工地上政府也发通知暂停施工，明天这个雨到底有多大 ，那么问题来了，我可以不去上班吗 ,,4,2,,原创,,,,,,
接地气的理想主义者,2020年08月12日00:33,0,停电了，热的睡不着，跟猫挤在沙发上，更热了， 啥时候能下 ,,,,,原创,,,,,,
乐淘淘ZG,2020年08月12日00:33,0,天气预报3点才开始下雨，先睡会 ,,,,,原创,,,,,,
鹿酱牙,2020年08月12日00:33,0,第一次走不了因为厦门的台风，第二次走不了因为北京大暴雨?? ,,2,,,原创,,,,,,
妈妈给我买了最爱的旺仔牛奶,2020年08月12日00:34,0,按照弹短信的频率和朋友圈的议论这北京的雨不下出个海来很难收场啊天佑中华 没有希望发洪水的意思 ,,,,,原创,普通用户,,,,,
祖涵一号,2020年08月12日00:34,0,这么多暴雨预警，希望流浪在外的毛孩子们有个容身之所 ,,,3,,原创,,,,,,
任任任猹猹,2020年08月12日00:34,0,想问一下十三号欢乐谷还能正常营业吗 ,,,,,原创,普通用户,,,,,
30秒懂车,2020年08月12日00:35,0,#北京市11家市属公园临时关闭# 北京明天将有大到暴雨，全市公园也关闭，我们也通知在家办公，那么你觉得明天北京的雨会有多大？ 明天北京的雨会有多大？ ,4,4,154,,原创,个人认证,,,,,
梦游中的田螺姑娘,2020年08月12日00:35,0,你们的快乐飞挤爆了北京的暴雨还没来我的航班取消信息来了太难了 ,,13,1,,原创,个人认证,,,,,
winniesea,2020年08月12日00:35,0,在我印象中，北京还从来没有这么预警过 ,,4,5,,原创,普通用户,,,,,
小明牌椰子奶,2020年08月12日00:36,0,明天北京大暴雨公司说可以在家办公天都让我今晚嗑生嗑死 明天睡懒觉 ,1,,,,原创,,,,,,
ddreal77,2020年08月12日00:36,0,航班什么时候取消… ,,,,,原创,普通用户,,,,,
小编聊汽车-,2020年08月12日00:36,0,北京各种暴雨预警，好多公司都要求在家办公了，这场雨如果下的稍微小一点，都对不起这严阵以待的阵仗 ,,2,,,原创,个人认证,,,,,
紅紅ReDrEd-,2020年08月12日00:36,0,北京暴雨预警 今天一定要开机顺利 ,,1,,,原创,,,,,,
Harriet困困,2020年08月12日00:37,0,成功的避开了#厦门台风# ，且成功赶在 前落地，好人好运倒是不假，可这千挑万选选了个忙死人的活儿！干就完了！ ,,,,,原创,普通用户,,,,,
短路的风,2020年08月12日00:37,0,听说明天有大暴雨，来盘乾隆白菜压惊。,,,1,北京·北平盛世烤鸭店(莲宝路店),原创,普通用户,,,,,
水暖工人葛小夜,2020年08月12日00:37,0,#岁时有花砾浮生小记# 据说有雨。据说天明时北京会有大暴雨，全城戒备。等到午夜，也没等来公司的在家办公通知。只能“自己注意安全”。到底会是多大的雨呢？感到神奇。依旧是夏天的夜晚。晚安～愿，风中有朵雨做的云。 ,,,,,原创,普通用户,,,,,
Winey_,2020年08月12日00:38,0,还不知道明天的大暴雨下不下怎么下 半个北京都通知在家办公了 唯一庆幸的是今晚把电脑带回来了 已经有好多人为了明天办公这个点儿打车回公司取电脑了…… ,,,1,,原创,普通用户,,,,,
懒小猪一只,2020年08月12日00:38,0, 不等了，我睡了，爱下不下吧 ,,,,,原创,普通用户,,,,,
海納百川米,2020年08月12日00:38,0,铺天盖地的北京暴雨预警据我室友说他北京部队的朋友都把沙袋扛出来了这愈发的拔高了我对此次暴雨规模的期待值假如这暴雨还不如我之前六月份在东极岛的大那我就：“…呵?，就这？” ,,4,1,,原创,,,,,,
熬夜上瘾的小许,2020年08月12日00:38,0,中国联通发的暴雨短信提醒暴雨真的要来了明明今天??那么大 ,,,1,,原创,,,,,,
肖张-小燕子1005,2020年08月12日00:39,0, 会下吗为什么这预警让我感觉周末了还有哦 看大家都是很早就收到了 我就念叨怎么不给我发 结果不经念叨 ,,10,2,,原创,,,,,,
Mis_大cc,2020年08月12日00:40,0,一想到明天去医保中心要跨越大半个北京城从大西边到大东边啊啊啊还有???内心在抓狂 ,,5,,,原创,普通用户,,,,,
#NAME?,2020年08月12日00:41,0,何运晨#云自习挑战# day37—有什么事是比已经吭哧吭哧写半天 发现没计时更难受的吗还有40分钟在零点后记在今天了—开启了第一次自愿跑步，希望能坚持久一点吧—今天无数app给我推送北京暴雨，都建议居家办公了，倒要看看多大雨，不要都下在市里呀还挺喜欢下雨的~不过太大雨还是算了，too危险#云监工# @何运晨Yancy ,,,,,原创,,,,,,
多次婉拒李斯丹妮,2020年08月12日00:41,0,我倒要看看北京明天要下多大的暴雨 ,,,,,原创,普通用户,,,,,
一只小扒鸡,2020年08月12日00:41,0,这雨不下睡不着了，害 ,,,,,原创,普通用户,,,,,
花吃了女孩--,2020年08月12日00:42,0,睡醒之后就很快乐 ,,,1,,原创,,,,,,
天水卖鱼汤,2020年08月12日00:43,0,明天北京特大暴雨啊……忘记采购食材了……… ,,2,,,原创,普通用户,,,,,
木纺车coco,2020年08月12日00:43,0,这次好像真的不一样呢～看到全北京都在玩梗静待天亮看老天爷会不会接梗…… ,,,,,原创,普通用户,,,,,
没什么剧情,2020年08月12日00:44,0,明天的雨会有多大？ ,1,12,20,,原创,,,,,,
听我ViVi道来,2020年08月12日00:45,0,据说明天北京要大暴雨，单位都让在家办公了。可是都这个点了，还是闷热，没有山雨欲来风满楼的感觉，我倒要看看明天雨能大成啥样。 ,,3,2,,原创,普通用户,,,,,
小肥牛的漂亮妈妈,2020年08月12日00:45,0,现在北京有下雨的地方了吗？ ,,,,,原创,普通用户,,,,,
煎饼果子来三套,2020年08月12日00:45,0, 安安同学已经做好迎接暴雨的准备，吃的喝的穿的带的，明天没有暴雨他是很难收场了 2廊坊·水上公园 ,,4,,廊坊·水上公园,原创,普通用户,,,,,
